 Nombre EPS ,Nombre IPS,Valor Autorizado por EPS ($),Valor Girado IPS ($),observación,Fecha proceso Giro Directo,Fecha Giro,PROCESO
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DEL MUNICIPIO DE LA PLATA H," 4,216,155 "," 4,216,155 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANTA BARBARA VENADILLO," 4,169,320 "," 4,169,320 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO," 4,168,670 "," 4,168,670 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE," 4,163,975 "," 4,163,975 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANTA BARBARA DE VERGARA," 4,085,380 "," 4,085,380 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL REG DE AGUACHICA JOSE DAVID PADILLA VILLAFANE ESE," 4,055,542 "," 4,055,542 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA DE PALESTINA HUILA," 4,008,520 "," 4,008,520 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NTRA SRA DE LA CANDELARIA GUARNE," 4,005,639 "," 4,005,639 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,AMBULANCIAS AB IPS SAS," 3,950,729 "," 3,950,729 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL TULIA DURAN DE BORRERO," 3,950,424 "," 3,950,424 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA DE LA MUJER SAS," 3,915,995 "," 3,915,995 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL TIMBIO EMPRESA SOCIAL DEL ESTADO," 3,859,522 "," 3,859,522 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN RAFAEL SAN LUIS," 3,833,277 "," 3,833,277 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL CUMBAL ESE," 3,832,900 "," 3,832,900 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANTA CRUZ DE URUMITA," 3,765,575 "," 3,765,575 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO UROLOGICO DEL NORTE SAS," 3,732,060 "," 3,732,060 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MEDIHELP SERVICES COLOMBIA," 3,721,064 "," 3,721,064 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD LAS LAJAS LTDA," 3,708,602 "," 3,708,602 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL HECTOR ABAD GOMEZ," 3,699,843 "," 3,699,843 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD SAN JOSE DE TORICES S A S," 3,697,149 "," 3,697,149 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA BELO HORIZONTE SAS," 3,691,068 "," 3,691,068 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD DE INFECTOLOGOS DEL CARIBE COLOMBIANO SAS," 3,683,900 "," 3,683,900 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS," 3,652,600 "," 3,652,600 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA DE SALUD MENTAL MEDICAR SAS," 3,621,864 "," 3,621,864 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA MEDICA DE AGUACHICA LTDA," 3,613,937 "," 3,613,937 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE REHABILITACION INTEGRAL NINOS FELICES IPS SAS," 3,611,230 "," 3,611,230 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NEUROTRAUMA CENTER SAS," 3,589,200 "," 3,589,200 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANTANDER," 3,558,799 "," 3,558,799 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SAN ROQUE," 3,538,820 "," 3,538,820 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SANTA ISABEL LTDA SUCRE," 3,537,769 "," 3,537,769 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE ARBELAEZ," 3,474,845 "," 3,474,845 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PREMISALUD SA," 3,469,541 "," 3,469,541 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,RESONANCIA E IMAGENES SANTAMARIA SA," 3,468,395 "," 3,468,395 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SERVICLINICOS DROMEDICA SA," 3,392,270 "," 3,392,270 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA REINA CATALINA SAS," 3,379,154 "," 3,379,154 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,OPTICA CENTRAL IPS SAS," 3,362,298 "," 3,362,298 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO ORIENTE ESE," 3,360,107 "," 3,360,107 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO POLICLINICO DEL OLAYA CPO S A," 3,346,234 "," 3,346,234 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL DEPARTAMENTAL SAN ANTONIO ESE DE ROLDANILLO," 3,343,541 "," 3,343,541 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SAN ISIDRO DEL MUNICIPIO DE TONA," 3,319,368 "," 3,319,368 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO HOSPITAL NUESTRO SENOR DE LA DIVINA MISERICORDIA PUERRES ESE," 3,301,675 "," 3,301,675 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAGRADA FAMILIA," 3,282,511 "," 3,282,511 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL ERASMO MEOZ DE CUCUTA," 3,270,242 "," 3,270,242 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN ISIDRO EMPRESA SOCIAL DEL ESTADO DE ALPUJARRA TOLIMA," 3,258,605 "," 3,258,605 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA," 3,223,682 "," 3,223,682 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL DEL MUNICIPIO DE SALAMINA," 3,220,650 "," 3,220,650 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SUROCCIDENTE ESE," 3,198,298 "," 3,198,298 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO," 3,194,000 "," 3,194,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD CAMILO RUEDA VILLANUEVA," 3,170,929 "," 3,170,929 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CONGREG H F MISIONERAS DE MA AUX PROV MA AUXILIADORA," 3,157,625 "," 3,157,625 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE RED DE SALUD DEL NORTE," 3,123,700 "," 3,123,700 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN RAFAEL DE PACHO," 3,117,440 "," 3,117,440 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN VICENTE ESE," 3,100,901 "," 3,100,901 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,GASTRORIENTE SA," 3,085,090 "," 3,085,090 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LUIS ANTONIO MOJICA DE NATAGA," 3,067,156 "," 3,067,156 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO ESE HOSPITAL SANTA CRUZ," 3,052,766 "," 3,052,766 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN SEBASTIAN DE MORALES," 3,038,473 "," 3,038,473 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION MEDICA CAMPBELL," 3,025,988 "," 3,025,988 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA INMACULADA DE RIOBLANCO TOLIMA," 3,018,338 "," 3,018,338 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,GASTROTEST LTDA," 3,013,902 "," 3,013,902 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS CLINICA SANTA ANA DE BARANOA LTDA," 2,987,353 "," 2,987,353 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA," 2,970,148 "," 2,970,148 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRAL DE PATOLOGIA DEL CESAR LTDA," 2,969,372 "," 2,969,372 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO ESE HOSPITAL LA MILAGROSA," 2,933,579 "," 2,933,579 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA NEUMOLOGICA DEL PACIFICO SAS," 2,912,592 "," 2,912,592 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO SALUD DE TOCA," 2,906,145 "," 2,906,145 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NUEVA CLINICA SAGRADO CORAZON SAS," 2,889,652 "," 2,889,652 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL EDUARDO SANTOS E S E," 2,882,271 "," 2,882,271 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA EL LAGUITO SA," 2,871,274 "," 2,871,274 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,COMITE DE ESTUDIOS MEDICOS SAS," 2,855,093 "," 2,855,093 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO NORTE 3 ESE," 2,767,343 "," 2,767,343 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SENOR DE LA MISERICORDIA DE MACARAVITA," 2,764,972 "," 2,764,972 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IMAGENES Y RADIOLOGIA SAS," 2,745,989 "," 2,745,989 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA SAS," 2,706,316 "," 2,706,316 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SANTANA," 2,701,940 "," 2,701,940 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MEDICARDIOLAB SAS," 2,682,953 "," 2,682,953 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JUAN DE CIMITARRA," 2,679,663 "," 2,679,663 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ALIANZA DIAGNOSTICA SA," 2,672,159 "," 2,672,159 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN JUAN BOSCO ESE," 2,657,275 "," 2,657,275 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CORPORACION MEDICA DEL CAQUETA CORPOMEDICA," 2,633,846 "," 2,633,846 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD COTORRA," 2,633,463 "," 2,633,463 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL NUESTRA SENORA DE FATIMA EMPRESA SOCIAL DEL ESTADO," 2,584,289 "," 2,584,289 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE MARSELLA," 2,582,770 "," 2,582,770 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO," 2,547,449 "," 2,547,449 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MEDICINA INTEGRAL EN CASA COLOMBIA SAS," 2,538,280 "," 2,538,280 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ENDHO COLOMBIA SAS," 2,506,600 "," 2,506,600 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE INVESTIGACIONES MICROBIOLOGICAS DEL CESAR LTDA," 2,419,300 "," 2,419,300 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SERAFIN MONTANA CUELLAR DE SAN LUIS TOLIMA NIVEL UNO 1," 2,416,509 "," 2,416,509 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD OFTALMOLOGICA LASER SA," 2,408,000 "," 2,408,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO DE AUDIOLOGIA INTEGRAL," 2,407,288 "," 2,407,288 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL DAVID MOLINA MUNOZ," 2,404,680 "," 2,404,680 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL ALVARO RAMIREZ GONZALEZ ESE SAN MARTIN CESAR," 2,402,100 "," 2,402,100 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,DEPARTAMENTO DE RADIOLOGIA SA," 2,400,727 "," 2,400,727 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL JUAN LUIS LONDONO," 2,377,050 "," 2,377,050 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMERMOVIL SAS," 2,375,000 "," 2,375,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IMAGENES DIAGNOSTICAS DEL LLANO SA," 2,365,839 "," 2,365,839 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN MARTIN DE ASTREA," 2,306,678 "," 2,306,678 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CAMI LTDA," 2,281,048 "," 2,281,048 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAGRADO CORAZON DE JESUS," 2,277,460 "," 2,277,460 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS," 2,233,973 "," 2,233,973 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INST HUILENSE DE CIRUGIA GASTROINT Y ENDOSCOPIA DIG SAS," 2,212,555 "," 2,212,555 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,GRUPO HEALTH SAS," 2,189,101 "," 2,189,101 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL NUESTRA SENORA DE GUADALUPE," 2,177,094 "," 2,177,094 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA NUEVA EL LAGO SAS," 2,165,029 "," 2,165,029 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NUESTRA SENORA DE LOS SANTOS," 2,158,496 "," 2,158,496 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS CLINICAL HOUSE SAS," 2,150,970 "," 2,150,970 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE HABILITACION DEL NINO CEHANI," 2,149,800 "," 2,149,800 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN VICENTE FERRER ESE," 2,119,606 "," 2,119,606 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS DIVINA MISERICORDIA MEDICINA ESPECIALIZADA SAS," 2,083,600 "," 2,083,600 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE RED DE SALUD DEL SURORIENTE," 2,064,455 "," 2,064,455 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL DE AGUACHICA," 2,063,132 "," 2,063,132 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE EL PENOL," 2,061,409 "," 2,061,409 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL ORITO," 2,059,381 "," 2,059,381 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL JUAN PABLO II," 2,049,248 "," 2,049,248 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NEUROAVANCES SAS," 2,047,473 "," 2,047,473 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,RAFAEL BUSTAMANTE Y CIA LTDA," 2,045,902 "," 2,045,902 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SUMAPAZ," 2,025,150 "," 2,025,150 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,LITOMEDICA SA," 2,024,809 "," 2,024,809 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO DE DOLOR DEL PACIFICO SAS," 2,021,624 "," 2,021,624 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DEL MUNICIPIO DE LABRANZAGRANDE," 2,020,470 "," 2,020,470 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL GUACHUCAL," 2,015,928 "," 2,015,928 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD DE DIAGNOSTICO GINECOLOGICO Y PRENATAL SER MUJER SAS," 1,952,655 "," 1,952,655 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CXAYUCE JXUT EMPRESA SOCIAL DEL ESTADO," 1,937,686 "," 1,937,686 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL INTEGRADO SAN ANTONIO," 1,914,259 "," 1,914,259 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN JUAN CRISOSTOMO," 1,902,480 "," 1,902,480 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,REHABILITAR SAS," 1,894,006 "," 1,894,006 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JOSE DE BELEN DE UMBRIA," 1,883,116 "," 1,883,116 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO VIDA SINU," 1,871,848 "," 1,871,848 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN ESTEBAN," 1,871,783 "," 1,871,783 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA INMACULADA," 1,859,238 "," 1,859,238 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO," 1,849,445 "," 1,849,445 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS," 1,843,530 "," 1,843,530 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ORGANIZACION SANTA LUCIA SA," 1,814,482 "," 1,814,482 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA," 1,803,301 "," 1,803,301 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANTA LUCIA," 1,788,040 "," 1,788,040 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UCIS DE COLOMBIA SAS," 1,784,375 "," 1,784,375 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,WOUND CLINIC SAS," 1,757,847 "," 1,757,847 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA," 1,749,666 "," 1,749,666 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE SAN ANTONIO RIONEGRO," 1,719,273 "," 1,719,273 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO HOSPITAL LUIS ANTONIO MONTERO," 1,706,560 "," 1,706,560 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL," 1,704,771 "," 1,704,771 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JERONIMO," 1,702,488 "," 1,702,488 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE DE EL COCUY," 1,689,319 "," 1,689,319 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN  MIGUEL," 1,683,160 "," 1,683,160 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SANTA MARGARITA," 1,667,200 "," 1,667,200 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL FEDERICO ARBELAEZ," 1,667,118 "," 1,667,118 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIVER PLUS SA," 1,654,470 "," 1,654,470 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE SALUD ILES ESE," 1,634,689 "," 1,634,689 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL INTEGRADO SAN ROQUE DE SIMACOTA," 1,625,156 "," 1,625,156 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN JOSE DE CONDOTO," 1,624,235 "," 1,624,235 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION ANDECOL," 1,611,736 "," 1,611,736 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL INTEGRADO DE LANZAZURI," 1,568,505 "," 1,568,505 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE LOS ANDES," 1,568,118 "," 1,568,118 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO DE PALOCABILDO," 1,545,725 "," 1,545,725 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL DE TENERIFE," 1,531,800 "," 1,531,800 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN ANTONIO DE SESQUILE," 1,522,877 "," 1,522,877 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE DONALDO SAUL MORON MANJARREZ," 1,499,196 "," 1,499,196 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN SEBASTIAN DE PIEDRAS TOLIMA," 1,487,350 "," 1,487,350 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN RAFAEL GIRARDOTA," 1,481,082 "," 1,481,082 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL REGIONAL SAN ANDRES ESE," 1,445,300 "," 1,445,300 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL INTEGRADO SAN PEDRO CLAVER," 1,439,501 "," 1,439,501 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA SA," 1,429,413 "," 1,429,413 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HELP TRAUMA SALUD Y ORTOPEDIA IPS SAS," 1,417,741 "," 1,417,741 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SALUD AQUITANIA," 1,416,610 "," 1,416,610 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JUAN DE DIOS SEGOVIA," 1,406,055 "," 1,406,055 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL MUNICIPAL LUIS ABLANQUE DE LA PLATA ESE," 1,390,271 "," 1,390,271 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL OCTAVIO OLIVARES," 1,382,800 "," 1,382,800 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER," 1,368,000 "," 1,368,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CAJA DE COMPENSACION FAMILIAR DEL CHOCO," 1,349,453 "," 1,349,453 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL NUESTRA SENORA DEL PILAR DE BARRANCAS ESE," 1,347,562 "," 1,347,562 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE AUDICION Y LENGUAJE LTDA," 1,347,317 "," 1,347,317 ",,2024-04-08,4/15/2024,I ABRIL
