Nombre EPS, Razón Social ,Valor Autorizado por EPS ($),Valor Giro a IPS ($),Fecha de giro,Observaciones
SANITAS,EMPRESA SOCIAL DEL ESTADO ANA SILVIA MALDONADO JIMENEZ," 128,091,281.00 "," 128,091,281.00 ",4/12/2024,
SANITAS,CENTRO ONCOLOGICO DE ANTIOQUIA SA," 125,835,425.00 "," 125,835,425.00 ",4/12/2024,
SANITAS,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.," 125,731,500.00 "," 125,731,500.00 ",4/12/2024,
SANITAS,INSUMEDIC S.A.S," 124,795,622.00 "," 124,795,622.00 ",4/12/2024,
SANITAS,FUNDACION HOSPITAL SAN CARLOS," 124,360,488.00 "," 124,360,488.00 ",4/12/2024,
SANITAS,E.S.E HOSPITAL EDUARDO SANTOS," 124,164,772.00 "," 124,164,772.00 ",4/12/2024,
SANITAS,CLÍNICA ESPERANZA S.A.S," 123,360,730.00 "," 123,360,730.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II," 122,012,575.00 "," 122,012,575.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA," 121,675,359.00 "," 121,675,359.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS," 119,468,110.00 "," 119,468,110.00 ",4/12/2024,
SANITAS,UNIDAD CARDIOLOGICA Y PERINATAL DEL HUILA LTDA," 119,275,799.00 "," 119,275,799.00 ",4/12/2024,
SANITAS,FUNDACIÓN HUMANA PARA LA SALUD DE COLOMBIA - IPS HUMSALUD," 117,334,576.00 "," 117,334,576.00 ",4/12/2024,
SANITAS,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.," 115,811,355.00 "," 115,811,355.00 ",4/12/2024,
SANITAS,CLINICA CENTENARIO S.A.S," 114,921,985.00 "," 114,921,985.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO," 114,442,637.00 "," 114,442,637.00 ",4/12/2024,
SANITAS,CLINICA ALTA COMPLEJIDAD SAN JUAN BAUTISTA S.A.S," 114,219,009.00 "," 114,219,009.00 ",4/12/2024,
SANITAS,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA," 112,901,059.00 "," 112,901,059.00 ",4/12/2024,
SANITAS,VIDAMEDICAL IPS S.A.S.," 112,785,298.00 "," 112,785,298.00 ",4/12/2024,
SANITAS,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC," 111,361,149.00 "," 111,361,149.00 ",4/12/2024,
SANITAS,ESE NUESTRA SEÑORA DEL CARMEN," 110,192,228.00 "," 110,192,228.00 ",4/12/2024,
SANITAS,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A," 110,134,645.00 "," 110,134,645.00 ",4/12/2024,
SANITAS,FUNDACION AMIGOS DE LA SALUD," 109,301,499.00 "," 109,301,499.00 ",4/12/2024,
SANITAS,SES SALUD S.A.," 108,440,535.00 "," 108,440,535.00 ",4/12/2024,
SANITAS,FUNDACION CLINICA LETICIA," 108,210,270.00 "," 108,210,270.00 ",4/12/2024,
SANITAS,CLINICA MEISEL S.A.S.," 107,845,822.00 "," 107,845,822.00 ",4/12/2024,
SANITAS,ESE MUNICIPAL DAVID MOLINA MUÑOZ," 107,567,970.00 "," 107,567,970.00 ",4/12/2024,
SANITAS,NEFROBOYACA SAS," 107,224,854.00 "," 107,224,854.00 ",4/12/2024,
SANITAS,CLINICOS FLORENCIA ZOMAC S.A.S," 107,010,346.00 "," 107,010,346.00 ",4/12/2024,
SANITAS,MUNDO RADIOLOGICO SAS," 106,894,876.00 "," 106,894,876.00 ",4/12/2024,
SANITAS,RIESGO DE FRACTURA S.A. CAYRE," 106,804,690.00 "," 106,804,690.00 ",4/12/2024,
SANITAS,CLINICA MED S.A.S," 106,637,713.00 "," 106,637,713.00 ",4/12/2024,
SANITAS,CLINICA OFTALMOLOGICA PAREDES SAS," 106,541,171.00 "," 106,541,171.00 ",4/12/2024,
SANITAS,INSTITUTO CANCEROLÓGICO DE NARIÑO," 106,092,847.00 "," 106,092,847.00 ",4/12/2024,
SANITAS,HOSPITAL REGIONAL DE MONIQUIRA ESE," 105,850,646.00 "," 105,850,646.00 ",4/12/2024,
SANITAS,IMAGENOLOGIA MEDICA DEL HUILA LTDA.," 105,115,447.00 "," 105,115,447.00 ",4/12/2024,
SANITAS,SOCIEDAD LAS LAJAS S.A.S.," 104,358,895.00 "," 104,358,895.00 ",4/12/2024,
SANITAS,VITAL LIFE SAS," 103,359,138.00 "," 103,359,138.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO," 102,991,295.00 "," 102,991,295.00 ",4/12/2024,
SANITAS,UROLOGOS DEL NORTE DE SANTANDER URONORTE S.A.," 102,803,849.00 "," 102,803,849.00 ",4/12/2024,
SANITAS,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL," 102,657,012.00 "," 102,657,012.00 ",4/12/2024,
SANITAS,GESTION SALUD S.A.S.," 102,164,109.00 "," 102,164,109.00 ",4/12/2024,
SANITAS,IPS PUENTE DEL MEDIO," 101,804,167.00 "," 101,804,167.00 ",4/12/2024,
SANITAS,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A," 101,275,668.00 "," 101,275,668.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA," 100,350,234.00 "," 100,350,234.00 ",4/12/2024,
SANITAS,ASORSALUD SM LTDA," 100,130,880.00 "," 100,130,880.00 ",4/12/2024,
SANITAS,CLINICA DEL DOLOR Y CUIDADO PALIATIVO ALIVIAR SAS," 98,838,903.00 "," 98,838,903.00 ",4/12/2024,
SANITAS,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN"""," 98,071,200.00 "," 98,071,200.00 ",4/12/2024,
SANITAS,CENTRO DE ALTA TECNOLOGIA DIAGNOSTICA DEL EJE CAFETERO S.A. - CEDICAF S.A.," 97,266,266.00 "," 97,266,266.00 ",4/12/2024,
SANITAS,MEDICINA NUCLEAR SA," 97,177,343.00 "," 97,177,343.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN CARLOS DE AIPE," 96,629,192.00 "," 96,629,192.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI," 96,360,481.00 "," 96,360,481.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL REGIONAL DE VELEZ," 96,269,651.00 "," 96,269,651.00 ",4/12/2024,
SANITAS,RADIOIMAGENES RADIOLOGOS ASOCIADOS S.A.S.," 94,816,264.00 "," 94,816,264.00 ",4/12/2024,
SANITAS,AYUDA CLINICA ASOCIADOS S.A.S," 94,594,718.00 "," 94,594,718.00 ",4/12/2024,
SANITAS,ESE HOSPITAL LUIS ANTONIO MOJICA," 93,738,556.00 "," 93,738,556.00 ",4/12/2024,
SANITAS,CLINICA LA ASUNCION," 93,430,264.00 "," 93,430,264.00 ",4/12/2024,
SANITAS,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA," 93,121,133.00 "," 93,121,133.00 ",4/12/2024,
SANITAS,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL," 93,000,556.00 "," 93,000,556.00 ",4/12/2024,
SANITAS,FUNDACION AMIGA DEL PACIENTE," 92,195,569.00 "," 92,195,569.00 ",4/12/2024,
SANITAS,VITAL IPS ARAUCA SAS," 91,320,497.00 "," 91,320,497.00 ",4/12/2024,
SANITAS,INSTITUTO NEUMOLOGICO DEL ORIENTE S.A.," 90,887,714.00 "," 90,887,714.00 ",4/12/2024,
SANITAS,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.," 90,792,142.00 "," 90,792,142.00 ",4/12/2024,
SANITAS,CENTRO DE PSICOLOGIA Y TERAPIAS I.P.S. SAS," 90,771,465.00 "," 90,771,465.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA," 90,387,209.00 "," 90,387,209.00 ",4/12/2024,
SANITAS,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA," 90,337,880.00 "," 90,337,880.00 ",4/12/2024,
SANITAS,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.," 89,184,000.00 "," 89,184,000.00 ",4/12/2024,
SANITAS,INSTITUTO NEFROLÓGICO DEL CHOCO S.A.S," 89,032,398.00 "," 89,032,398.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA," 88,561,575.00 "," 88,561,575.00 ",4/12/2024,
SANITAS,INSTITUTO DEL SISTEMA NERVIOSO DE RISARALDA S.A.S," 88,161,575.00 "," 88,161,575.00 ",4/12/2024,
SANITAS,DIAXME S.A.S," 87,898,639.00 "," 87,898,639.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SAN AGUSTIN DE FONSECA," 87,591,311.00 "," 87,591,311.00 ",4/12/2024,
SANITAS,CLINICA MEDICOS S.A.," 87,481,819.00 "," 87,481,819.00 ",4/12/2024,
SANITAS,DIAC S.A.S," 87,293,190.00 "," 87,293,190.00 ",4/12/2024,
SANITAS,CLÍNICA GIRON ESE," 87,261,487.00 "," 87,261,487.00 ",4/12/2024,
SANITAS,GASTROQUIRURGICA S.A.S.," 86,669,800.00 "," 86,669,800.00 ",4/12/2024,
SANITAS,CLINICA NEFROUROS SAS," 85,095,507.00 "," 85,095,507.00 ",4/12/2024,
SANITAS,ASOCIACIÓN NIÑOS DE PAPEL," 84,909,521.00 "," 84,909,521.00 ",4/12/2024,
SANITAS,AUDIOMEDICA S.A.S.," 84,834,228.00 "," 84,834,228.00 ",4/12/2024,
SANITAS,FUNDACIÓN PARA LA ATENCIÓN INTEGRAL DE NIÑOS Y NIÑAS CON HABILIDADES Y NECESIDADES ESPECIALES. SURCOS," 84,784,590.00 "," 84,784,590.00 ",4/12/2024,
SANITAS,WORK MEDICINE INTERNATIONAL S.A.S.," 84,398,720.00 "," 84,398,720.00 ",4/12/2024,
SANITAS,SALUD ACTIVA MEDICINA ANTIHOMOTOXICA SAS," 83,695,449.00 "," 83,695,449.00 ",4/12/2024,
SANITAS,CLÍNICA OSPEDALE MANIZALES S.A," 83,463,898.00 "," 83,463,898.00 ",4/12/2024,
SANITAS,CEDIT DEL SUR SAS," 83,055,000.00 "," 83,055,000.00 ",4/12/2024,
SANITAS,CLINICA DEL PRADO S.A.S," 83,052,694.00 "," 83,052,694.00 ",4/12/2024,
SANITAS,MAPLE RESPIRATORY IPS SAS," 83,033,524.00 "," 83,033,524.00 ",4/12/2024,
SANITAS,ESE NUESTRA SEÑORA DE LAS NIEVES," 82,125,680.00 "," 82,125,680.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS," 81,139,654.00 "," 81,139,654.00 ",4/12/2024,
SANITAS,UNIDAD PEDIÁTRICA SIMÓN BOLÍVAR IPS SAS," 80,844,090.00 "," 80,844,090.00 ",4/12/2024,
SANITAS,CLINICA IPS CABECERA SAS," 80,794,541.00 "," 80,794,541.00 ",4/12/2024,
SANITAS,HOME HEALTH SALUD EN CASA SAS IPS," 80,456,800.00 "," 80,456,800.00 ",4/12/2024,
SANITAS,I.P.S CUIDAR ES SALUD S.A.S," 79,968,285.00 "," 79,968,285.00 ",4/12/2024,
SANITAS,IPS CLINICA SAN IGNACIO LTDA," 78,833,882.00 "," 78,833,882.00 ",4/12/2024,
SANITAS,CLINICA CHIA S.A.S.," 78,504,387.00 "," 78,504,387.00 ",4/12/2024,
SANITAS,HOSPITAL SAN CARLOS E.S.E.," 78,482,575.00 "," 78,482,575.00 ",4/12/2024,
SANITAS,SYNLAB COLOMBIA S.A.S.," 78,248,630.00 "," 78,248,630.00 ",4/12/2024,
SANITAS,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS"," 76,995,101.00 "," 76,995,101.00 ",4/12/2024,
SANITAS,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA," 75,932,235.00 "," 75,932,235.00 ",4/12/2024,
SANITAS,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA ESPERANZA MOLAGAVITA," 75,374,259.00 "," 75,374,259.00 ",4/12/2024,
SANITAS,CENTRO HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO," 75,057,235.00 "," 75,057,235.00 ",4/12/2024,
SANITAS,RADIOTERAPIA DEL NORTE LTDA.," 74,438,480.00 "," 74,438,480.00 ",4/12/2024,
SANITAS,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA," 73,196,578.00 "," 73,196,578.00 ",4/12/2024,
SANITAS,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL," 73,078,221.00 "," 73,078,221.00 ",4/12/2024,
SANITAS,IPS LABORATORIO CLINICO NORA ALVAREZ SAS," 72,687,860.00 "," 72,687,860.00 ",4/12/2024,
SANITAS,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA," 71,852,647.00 "," 71,852,647.00 ",4/12/2024,
SANITAS,HOSPITAL SAN ANDRES E.S.E.," 71,267,213.00 "," 71,267,213.00 ",4/12/2024,
SANITAS,SERVICIOS ESPECIALIZADOS FCB S.A.S," 70,755,152.00 "," 70,755,152.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS," 69,993,711.00 "," 69,993,711.00 ",4/12/2024,
SANITAS,CURAHELP SAS," 69,681,479.00 "," 69,681,479.00 ",4/12/2024,
SANITAS,UNIDAD CLINICA LA MAGDALENA SAS," 69,583,156.00 "," 69,583,156.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA," 68,636,682.00 "," 68,636,682.00 ",4/12/2024,
SANITAS,ESE HOSPITAL DE ENCISO," 68,477,702.00 "," 68,477,702.00 ",4/12/2024,
SANITAS,SERVICIOS MÉDICOS INTEGRALES PARA EL MANEJO DEL DOLOR SAS," 68,306,065.00 "," 68,306,065.00 ",4/12/2024,
SANITAS,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS," 68,128,757.00 "," 68,128,757.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL TULIA DURAN DE BORRERO DE BARAYA," 67,662,918.00 "," 67,662,918.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA," 67,661,987.00 "," 67,661,987.00 ",4/12/2024,
SANITAS,CLINICA OFTALMÓLOGICA VISIÓN COLOMBIA SAS Y/O UNIDAD DE DIAGNOSTICO MEDICO UNIDIME SAS," 67,603,609.00 "," 67,603,609.00 ",4/12/2024,
SANITAS,HOSPITAL ALMA MÁTER DE ANTIOQUIA," 67,504,570.00 "," 67,504,570.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA," 67,034,404.00 "," 67,034,404.00 ",4/12/2024,
SANITAS,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.," 66,984,427.00 "," 66,984,427.00 ",4/12/2024,
SANITAS,NEUROAVANCES S.A.S," 66,839,903.00 "," 66,839,903.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN RAFAEL DE LETICIA," 66,729,649.00 "," 66,729,649.00 ",4/12/2024,
SANITAS,FUNDACION SOCIAL PARA PROMOCION DE VIDA," 66,182,343.00 "," 66,182,343.00 ",4/12/2024,
SANITAS,CIFEL CENTRO DE INVESTIGACION EN FISIATRIA Y ELECTRODIAGNOSTICO S.A.S. SIGLA: CIFEL S.A.S," 66,172,989.00 "," 66,172,989.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO," 64,579,900.00 "," 64,579,900.00 ",4/12/2024,
SANITAS,FUNDACION ALEJANDRO LONDOÑO," 64,276,510.00 "," 64,276,510.00 ",4/12/2024,
SANITAS,UNIDADES DIAGNOSTICAS ESPECIALIZADAS S.A.S.," 63,615,804.00 "," 63,615,804.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO," 62,953,946.00 "," 62,953,946.00 ",4/12/2024,
SANITAS,CENTRO HOSPITALARIO SERENA DEL MAR S.A.," 62,791,856.00 "," 62,791,856.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SANTA MÓNICA," 62,244,683.00 "," 62,244,683.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA," 62,155,795.00 "," 62,155,795.00 ",4/12/2024,
SANITAS,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS," 61,996,342.00 "," 61,996,342.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA," 61,838,416.00 "," 61,838,416.00 ",4/12/2024,
SANITAS,CENEMED QUILICHAO," 61,811,530.00 "," 61,811,530.00 ",4/12/2024,
SANITAS,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS," 58,890,163.00 "," 58,890,163.00 ",4/12/2024,
SANITAS,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA," 58,707,727.00 "," 58,707,727.00 ",4/12/2024,
SANITAS,NEUROCAD SAS," 58,115,979.00 "," 58,115,979.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SAN RAFAEL," 58,101,869.00 "," 58,101,869.00 ",4/12/2024,
SANITAS,GARCIA PEREZ MEDICA Y COMPAÑIA SAS," 57,910,506.00 "," 57,910,506.00 ",4/12/2024,
SANITAS,ESE HOSPITAL CAICEDO Y FLOREZ," 57,881,226.00 "," 57,881,226.00 ",4/12/2024,
SANITAS,NOVUMED SALUD S.A.S.," 56,802,445.00 "," 56,802,445.00 ",4/12/2024,
SANITAS,CLINICA DE LA MUJER S.A.," 56,267,095.00 "," 56,267,095.00 ",4/12/2024,
SANITAS,HOSPITAL NUESTRA SEÑORA DE LOURDES EMPRESA SOCIAL DEL ESTADO DE ATACO TOLIMA," 55,902,351.00 "," 55,902,351.00 ",4/12/2024,
SANITAS,DIAGNOSTIMED S.A.," 55,820,078.00 "," 55,820,078.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO," 55,641,871.00 "," 55,641,871.00 ",4/12/2024,
SANITAS,UNION DE CIRUJANOS S.A.S.," 55,532,240.00 "," 55,532,240.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO IMSALUD," 55,316,105.00 "," 55,316,105.00 ",4/12/2024,
SANITAS,RED MEDICA IPS SAS," 55,034,194.00 "," 55,034,194.00 ",4/12/2024,
SANITAS,CLINICA SAN JOSE SAS," 54,348,027.00 "," 54,348,027.00 ",4/12/2024,
SANITAS,CLINICA PIEDECUESTA S.A.," 53,714,472.00 "," 53,714,472.00 ",4/12/2024,
SANITAS,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA," 53,410,762.00 "," 53,410,762.00 ",4/12/2024,
SANITAS,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR," 53,238,000.00 "," 53,238,000.00 ",4/12/2024,
SANITAS,CUIDAMOS SALUD SAS," 52,718,513.00 "," 52,718,513.00 ",4/12/2024,
SANITAS,CLINIVIDA Y SALUD IPS SAS," 52,690,516.00 "," 52,690,516.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ," 52,085,723.00 "," 52,085,723.00 ",4/12/2024,
SANITAS,GASES INDUSTRIALES DE COLOMBIA S.A.," 51,940,892.00 "," 51,940,892.00 ",4/12/2024,
SANITAS,CLINICA DE SALUD MENTAL MEDICAR S.A.S," 51,634,093.00 "," 51,634,093.00 ",4/12/2024,
SANITAS,M&S SOLUTIONS SAS," 51,588,984.00 "," 51,588,984.00 ",4/12/2024,
SANITAS,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN," 51,567,845.00 "," 51,567,845.00 ",4/12/2024,
SANITAS,MULTI IMÁGENES MÉDICAS S.A.S," 51,456,262.00 "," 51,456,262.00 ",4/12/2024,
SANITAS,E.S.E CENTRO DE SALUD DE LOS ANDES," 51,128,908.00 "," 51,128,908.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SAN JOSE DE CONDOTO," 50,655,795.00 "," 50,655,795.00 ",4/12/2024,
SANITAS,UNIDAD DE FISIATRIA Y ORTHOINTEGRAL SAS," 50,270,250.00 "," 50,270,250.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL SAN RAFAEL," 50,153,074.00 "," 50,153,074.00 ",4/12/2024,
SANITAS,UNIDAD MEDICA RADIOLOGICA DEL CARMEN," 49,780,726.00 "," 49,780,726.00 ",4/12/2024,
SANITAS,E.S.E. CENTRO DE SALUD SAN JOSE DE NIMAIMA," 48,901,278.00 "," 48,901,278.00 ",4/12/2024,
SANITAS,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA S.A.S," 48,684,061.00 "," 48,684,061.00 ",4/12/2024,
SANITAS,IPS OXI CARE S.A.S," 48,439,734.00 "," 48,439,734.00 ",4/12/2024,
SANITAS,SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOSTICO E IMAGENOLOGIA MEDSALUD S.A.S.," 48,354,291.00 "," 48,354,291.00 ",4/12/2024,
SANITAS,NEURUM S.A.S," 48,057,123.00 "," 48,057,123.00 ",4/12/2024,
SANITAS,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS," 48,047,220.00 "," 48,047,220.00 ",4/12/2024,
SANITAS,CENTRO OFTALMOLOGICO OCULASER S.A.S," 47,401,958.00 "," 47,401,958.00 ",4/12/2024,
SANITAS,CENTRO DE SALUD SAN JUAN BAUTISTA DE PUPIALES EMPRESA SOCIAL DEL ESTADO," 47,184,886.00 "," 47,184,886.00 ",4/12/2024,
SANITAS,A.I.C ATENCION INTEGRAL EN CASA S.A.S," 46,577,563.00 "," 46,577,563.00 ",4/12/2024,
SANITAS,CENTRO DE NEUROREHABILITACION APAES SAS," 46,108,271.00 "," 46,108,271.00 ",4/12/2024,
SANITAS,CLINICA OFTALMOLOGICA DE TULUA," 45,887,643.00 "," 45,887,643.00 ",4/12/2024,
SANITAS,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD," 45,570,081.00 "," 45,570,081.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE," 45,554,378.00 "," 45,554,378.00 ",4/12/2024,
SANITAS,UNIDAD MEDICA UROLOGICA DE NARIÑO LTDA. UROLAN LTDA.," 45,336,127.00 "," 45,336,127.00 ",4/12/2024,
SANITAS,UCIMED S.A," 45,116,001.00 "," 45,116,001.00 ",4/12/2024,
SANITAS,ESE HOSPITAL SAN JOSE DE MAICAO," 45,020,199.00 "," 45,020,199.00 ",4/12/2024,
SANITAS,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA."," 44,656,387.00 "," 44,656,387.00 ",4/12/2024,
SANITAS,GAMANUCLEAR SAS," 44,575,429.00 "," 44,575,429.00 ",4/12/2024,
SANITAS,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.," 44,377,058.00 "," 44,377,058.00 ",4/12/2024,
SANITAS,CLINICA CORPOSUCRE," 43,833,707.00 "," 43,833,707.00 ",4/12/2024,
SANITAS,E.S.E CENTRO DE SALUD SAN MIGUEL," 42,412,127.00 "," 42,412,127.00 ",4/12/2024,
SANITAS,GAVAVISION UNIDAD DE ESPECIALISTAS S.A.S," 41,970,157.00 "," 41,970,157.00 ",4/12/2024,
SANITAS,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS," 41,875,299.00 "," 41,875,299.00 ",4/12/2024,
SANITAS,DOMISALUD DEL LLANO SAS," 41,283,012.00 "," 41,283,012.00 ",4/12/2024,
SANITAS,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.," 41,201,320.00 "," 41,201,320.00 ",4/12/2024,
SANITAS,CENTRO DE ENFERMEDADES GASTROINTESTINALES DEL CESAR SAS. GASTROCESAR SAS.," 41,010,019.00 "," 41,010,019.00 ",4/12/2024,
SANITAS,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR," 40,982,444.00 "," 40,982,444.00 ",4/12/2024,
SANITAS,UROCADIZ ESPECIALIDADES MEDICO QUIRURGICAS SAS," 40,915,335.00 "," 40,915,335.00 ",4/12/2024,
SANITAS,INTERFISICA DEL CAUCA LTDA," 40,759,522.00 "," 40,759,522.00 ",4/12/2024,
SANITAS,MEDIFACA IPS S.A.S," 40,725,509.00 "," 40,725,509.00 ",4/12/2024,
SANITAS,ESE CENTRO DE SALUD SAN MIGUEL," 40,253,604.00 "," 40,253,604.00 ",4/12/2024,
SANITAS,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI," 40,235,145.00 "," 40,235,145.00 ",4/12/2024,
SANITAS,CENTRO DE DIAGNOSTICO AVANZADO SAS," 40,183,912.00 "," 40,183,912.00 ",4/12/2024,
SANITAS,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE," 39,532,286.00 "," 39,532,286.00 ",4/12/2024,
SANITAS,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S," 39,393,305.00 "," 39,393,305.00 ",4/12/2024,
SANITAS,PROJECTION LIFE COLOMBIA," 39,280,529.00 "," 39,280,529.00 ",4/12/2024,
SANITAS,PROMOVER SAS," 38,895,941.00 "," 38,895,941.00 ",4/12/2024,
SANITAS,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.," 38,857,071.00 "," 38,857,071.00 ",4/12/2024,
SANITAS,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO"""," 38,786,112.00 "," 38,786,112.00 ",4/12/2024,
SANITAS,UNIDAD MEDICA ESPIRITU SANTO E. U.," 38,551,540.00 "," 38,551,540.00 ",4/12/2024,
SANITAS,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE," 38,470,753.00 "," 38,470,753.00 ",4/12/2024,
SANITAS,CENTRO VISUAL MODERNO S.A.S.," 38,468,371.00 "," 38,468,371.00 ",4/12/2024,
SANITAS,E.S.E. CENTRO DE SALUD SAN ROQUE," 37,758,166.00 "," 37,758,166.00 ",4/12/2024,
SANITAS,CENTRO DE ESPECIALISTAS NUTRICION DIABETES OBESIDAD Y OSTEOPOROSIS S.A.S.," 37,456,076.00 "," 37,456,076.00 ",4/12/2024,
SANITAS,ESCANOGRAFÍA NEUROLÓGICA S.A," 37,367,959.00 "," 37,367,959.00 ",4/12/2024,
SANITAS,MEDIC SALUD HOME CARE SAS," 37,200,940.00 "," 37,200,940.00 ",4/12/2024,
SANITAS,MEDIAGNOSTICA TECMEDI TECNOLOGIA MEDICA DIAGNOSTICA S.A.S," 36,957,087.00 "," 36,957,087.00 ",4/12/2024,
